gene	Gene.ontology.IDs
ENSGACT00000023757.1	GO:0000977;GO:0000978;GO:0000981;GO:0001227;GO:0001228;GO:0005634;GO:0008270;GO:0008285;GO:0032993;GO:0033209;GO:0045944;GO:0070102;GO:0070498;GO:2001269
ENSGACT00000005228.1	GO:0001650;GO:0002039;GO:0004674;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0006468;GO:0006974;GO:0007155;GO:0015630;GO:0030155;GO:0035507;GO:0035556;GO:0042127;GO:0046872;GO:1901796;GO:2000772
ENSGACT00000005224.1	GO:0001650;GO:0002039;GO:0004674;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0006468;GO:0006974;GO:0007155;GO:0015630;GO:0030155;GO:0035507;GO:0035556;GO:0042127;GO:0046872;GO:1901796;GO:2000772
ENSGACT00000005217.1	GO:0001650;GO:0002039;GO:0004674;GO:0005524;GO:0005634;GO:0005654;GO:0005737;GO:0006468;GO:0006974;GO:0007155;GO:0015630;GO:0030155;GO:0035507;GO:0035556;GO:0042127;GO:0046872;GO:1901796;GO:2000772
ENSGACT00000015523.1	GO:0000463;GO:0000466;GO:0001650;GO:0003723;GO:0005730
ENSGACT00000018476.1	GO:0000209;GO:0004842;GO:0005634;GO:0005737;GO:0005769;GO:0005829;GO:0005886;GO:0006513;GO:0008333;GO:0016020;GO:0043951;GO:0045744;GO:0045879;GO:0046872;GO:0061630;GO:0070062
ENSGACT00000010197.2	GO:0000178;GO:0003723;GO:0005615;GO:0005634;GO:0006396;GO:0046872
ENSGACT00000010172.1	GO:0000178;GO:0003723;GO:0005615;GO:0005634;GO:0006396;GO:0046872
ENSGACT00000018737.1	GO:0005102;GO:0005634;GO:0005737;GO:0005739;GO:0005769;GO:0005886;GO:0006357;GO:0006493;GO:0006605;GO:0008089;GO:0008104;GO:0008333;GO:0017022;GO:0019894;GO:0019899;GO:0022008;GO:0030425;GO:0030911;GO:0031410;GO:0032839;GO:0043025;GO:0044295;GO:0047496;GO:0048311;GO:0048813;GO:0050771;GO:0050811;GO:0098957;GO:0098972;GO:1904115
ENSGACT00000011354.1	GO:0005615;GO:0005737;GO:0005856;GO:0042995
ENSGACT00000013883.1	GO:0000398;GO:0003723;GO:0003729;GO:0004386;GO:0005524;GO:0005634;GO:0005654;GO:0005681;GO:0006283;GO:0016020;GO:0071007;GO:0071013
ENSGACT00000013894.1	GO:0000398;GO:0003723;GO:0003729;GO:0004386;GO:0005524;GO:0005634;GO:0005654;GO:0005681;GO:0006283;GO:0016020;GO:0071007;GO:0071013
ENSGACT00000007348.1	GO:0000922;GO:0005814;GO:0005929;GO:0016594;GO:0016595;GO:0016596
ENSGACT00000007344.1	GO:0000922;GO:0005814;GO:0005929;GO:0016594;GO:0016595;GO:0016596
ENSGACT00000018200.1	GO:0000287;GO:0004012;GO:0005524;GO:0005783;GO:0005789;GO:0005886;GO:0008360;GO:0016021;GO:0034220;GO:0045332
ENSGACT00000020694.1	GO:0000122;GO:0000790;GO:0000981;GO:0001227;GO:0001228;GO:0001755;GO:0001756;GO:0001843;GO:0005634;GO:0005730;GO:0005829;GO:0007399;GO:0019208;GO:0021540;GO:0021766;GO:0021846;GO:0021957;GO:0030177;GO:0043507;GO:0043565;GO:0045636;GO:0045944;GO:0046872;GO:0048023;GO:0048066;GO:0048668;GO:0050772;GO:0061373;GO:0070412;GO:0097324;GO:1902748;GO:1903056
ENSGACT00000000392.1	GO:0000122;GO:0000790;GO:0000981;GO:0001227;GO:0001228;GO:0001755;GO:0001756;GO:0001843;GO:0005634;GO:0005730;GO:0005829;GO:0007399;GO:0019208;GO:0021540;GO:0021766;GO:0021846;GO:0021957;GO:0030177;GO:0043507;GO:0043565;GO:0045636;GO:0045944;GO:0046872;GO:0048023;GO:0048066;GO:0048668;GO:0050772;GO:0061373;GO:0070412;GO:0097324;GO:1902748;GO:1903056
ENSGACT00000003398.1	GO:0002376;GO:0003676;GO:0005634;GO:0005643;GO:0005654;GO:0005829;GO:0015031;GO:0016746;GO:0031965;GO:0051028
ENSGACT00000003390.2	GO:0002376;GO:0003676;GO:0005634;GO:0005643;GO:0005654;GO:0005829;GO:0015031;GO:0016746;GO:0031965;GO:0051028
ENSGACT00000020575.1	GO:0016021
ENSGACT00000020578.1	GO:0016021
ENSGACT00000024747.1	GO:0005509;GO:0005887;GO:0005911;GO:0007155;GO:0007156
ENSGACT00000024748.1	GO:0005509;GO:0005887;GO:0005911;GO:0007155;GO:0007156
ENSGACT00000009580.1	GO:0003777;GO:0005524;GO:0005739;GO:0005871;GO:0005874;GO:0005875;GO:0006915;GO:0007018;GO:0007270;GO:0007274;GO:0008017;GO:0008089;GO:0008574;GO:0010628;GO:0016192;GO:0016887;GO:0019894;GO:0019900;GO:0030424;GO:0030425;GO:0030659;GO:0030705;GO:0031410;GO:0032418;GO:0043005;GO:0047497;GO:0097110;GO:1904115;GO:1904647;GO:1990048;GO:1990049;GO:1990090;GO:1990778
ENSGACT00000016636.1	GO:0005634;GO:0005737;GO:0043124;GO:0097431;GO:1900425;GO:2000483
ENSGACT00000019206.1	GO:0000835;GO:0004842;GO:0005783;GO:0005789;GO:0008270;GO:0010498;GO:0016020;GO:0016021;GO:0019899;GO:0030176;GO:0030433;GO:0031624;GO:0036503;GO:0044322;GO:0061630;GO:0070936;GO:1904380;GO:1990381
ENSGACT00000012812.1	GO:0000122;GO:0000380;GO:0000784;GO:0000790;GO:0002039;GO:0002052;GO:0003682;GO:0004407;GO:0005634;GO:0005654;GO:0005667;GO:0006357;GO:0006482;GO:0007596;GO:0008134;GO:0010569;GO:0010976;GO:0016491;GO:0019899;GO:0021987;GO:0030374;GO:0032091;GO:0032451;GO:0032452;GO:0032453;GO:0032454;GO:0032991;GO:0033169;GO:0033184;GO:0034644;GO:0034648;GO:0034720;GO:0035563;GO:0042162;GO:0042551;GO:0043392;GO:0043426;GO:0043433;GO:0043518;GO:0044212;GO:0045793;GO:0045892;GO:0045944;GO:0046098;GO:0050660;GO:0050681;GO:0051091;GO:0055001;GO:0060992;GO:0061752;GO:0071320;GO:0071480;GO:0120162;GO:1902166;GO:1903827;GO:1990391
ENSGACT00000002445.1	GO:0005096;GO:0005829;GO:0006886;GO:0016192;GO:0017137;GO:0031339;GO:0031982;GO:0032869;GO:0090630
ENSGACT00000017242.1	GO:0001917;GO:0002667;GO:0004722;GO:0005737;GO:0005829;GO:0006470;GO:0006915;GO:0009649;GO:0031965;GO:0042622;GO:0042981;GO:0043408;GO:0046328;GO:0046872;GO:0051898;GO:1900744
ENSGACT00000006362.1	GO:0001917;GO:0002667;GO:0004722;GO:0005737;GO:0005829;GO:0006470;GO:0006915;GO:0009649;GO:0031965;GO:0042622;GO:0042981;GO:0043408;GO:0046328;GO:0046872;GO:0051898;GO:1900744
ENSGACT00000014621.1	GO:0004970;GO:0005261;GO:0005262;GO:0005886;GO:0016594;GO:0017146;GO:0030054;GO:0030594;GO:0035235;GO:0042165;GO:0043025;GO:0045211;GO:0051205;GO:0051924
ENSGACT00000009215.1	GO:0004930;GO:0004984;GO:0005886;GO:0007186;GO:0016021
ENSGACT00000005839.1	GO:0001533;GO:0005198;GO:0005200;GO:0005634;GO:0005737;GO:0005739;GO:0005829;GO:0005856;GO:0009612;GO:0016020;GO:0030057;GO:0042060;GO:0045104;GO:0045296;GO:0070062;GO:0070268
ENSGACT00000009574.1	GO:0005546;GO:0005829;GO:0005886;GO:0007605;GO:0008219;GO:0008285;GO:0016020;GO:0043410;GO:0060113;GO:0070265;GO:0070269;GO:0071356;GO:0098586;GO:1901612;GO:2001244
ENSGACT00000011131.1	GO:0005546;GO:0005829;GO:0005886;GO:0007605;GO:0008219;GO:0008285;GO:0016020;GO:0043410;GO:0060113;GO:0070265;GO:0070269;GO:0071356;GO:0098586;GO:1901612;GO:2001244
ENSGACT00000005606.1	GO:0005096;GO:0005634;GO:0005794;GO:0005815;GO:0005819;GO:0005829;GO:0006886;GO:0007049;GO:0007275;GO:0008283;GO:0017137;GO:0042147;GO:0043231;GO:0043547;GO:0051301;GO:0090630
ENSGACT00000000660.1	GO:0004888;GO:0005887;GO:0006897;GO:0006954;GO:0006955;GO:0030246;GO:0038023;GO:0070062
ENSGACT00000020067.1	GO:0004888;GO:0005887;GO:0006897;GO:0006954;GO:0006955;GO:0030246;GO:0038023;GO:0070062
ENSGACT00000022968.1	GO:0004888;GO:0005887;GO:0006897;GO:0006954;GO:0006955;GO:0030246;GO:0038023;GO:0070062
ENSGACT00000010321.1	GO:0001525;GO:0001938;GO:0002116;GO:0003148;GO:0005021;GO:0005576;GO:0005886;GO:0007155;GO:0007411;GO:0008201;GO:0010595;GO:0016020;GO:0016021;GO:0016032;GO:0017154;GO:0019838;GO:0019955;GO:0021612;GO:0021649;GO:0021675;GO:0021828;GO:0030424;GO:0036486;GO:0038023;GO:0042802;GO:0046872;GO:0048010;GO:0048846;GO:0050919;GO:0061549;GO:0061551;GO:0097374;GO:0097490;GO:0097491;GO:0098978;GO:0099055;GO:0099175;GO:1901166;GO:1902285;GO:1903375;GO:1904835;GO:1990830
ENSGACT00000019984.1	GO:0001525;GO:0001938;GO:0002116;GO:0003148;GO:0005021;GO:0005576;GO:0005886;GO:0007155;GO:0007411;GO:0008201;GO:0010595;GO:0016020;GO:0016021;GO:0016032;GO:0017154;GO:0019838;GO:0019955;GO:0021612;GO:0021649;GO:0021675;GO:0021828;GO:0030424;GO:0036486;GO:0038023;GO:0042802;GO:0046872;GO:0048010;GO:0048846;GO:0050919;GO:0061549;GO:0061551;GO:0097374;GO:0097490;GO:0097491;GO:0098978;GO:0099055;GO:0099175;GO:1901166;GO:1902285;GO:1903375;GO:1904835;GO:1990830
ENSGACT00000010970.1	GO:0000139;GO:0004571;GO:0005509;GO:0005783;GO:0005794;GO:0006486;GO:0006491;GO:0007585;GO:0016020;GO:0016021;GO:0048286;GO:0070062;GO:1904381
ENSGACT00000005541.1	GO:0005765;GO:0005887;GO:0016020
ENSGACT00000024806.1	GO:0005765;GO:0005887;GO:0016020
ENSGACT00000005544.1	GO:0005765;GO:0005887;GO:0016020
ENSGACT00000025355.1	GO:0002116;GO:0005102;GO:0005886;GO:0005887;GO:0007155;GO:0007162;GO:0008360;GO:0016020;GO:0017154;GO:0030334;GO:0043087;GO:0050772;GO:1902287
ENSGACT00000008139.1	GO:0005856;GO:0007156;GO:0009653;GO:0016021
ENSGACT00000000252.1	GO:0000149;GO:0005484;GO:0005802;GO:0005829;GO:0006886;GO:0006906;GO:0008021;GO:0012505;GO:0016021;GO:0019905;GO:0030285;GO:0031201;GO:0031982;GO:0032588;GO:0032880;GO:0042147;GO:0048193;GO:0048278;GO:0048471
ENSGACT00000010259.1	GO:0005886;GO:0005887;GO:0007155;GO:0007254;GO:0007519;GO:0007520;GO:0007588;GO:0017022;GO:0030838;GO:0032836;GO:0035418;GO:0036057;GO:0042995;GO:0044062;GO:0070062;GO:0072015
ENSGACT00000009701.1	GO:0004415;GO:0005634;GO:0005829;GO:0006044;GO:0006493;GO:0006516;GO:0006517;GO:0009100;GO:0016020;GO:0016032;GO:0016231;GO:0102166;GO:0102167;GO:0102571
ENSGACT00000014671.1	GO:0000122;GO:0005200;GO:0005634;GO:0005829;GO:0005856;GO:0005925;GO:0006936;GO:0007015;GO:0007155;GO:0008134;GO:0017166;GO:0031589;GO:0043410;GO:0051495;GO:0051496
ENSGACT00000012099.1	GO:0000398;GO:0001649;GO:0003723;GO:0003729;GO:0005634;GO:0005654;GO:0005783;GO:0006396;GO:0008143;GO:0008380;GO:0016020;GO:0016032;GO:0017148;GO:0048027;GO:0070934;GO:0070937;GO:0071013;GO:0071204;GO:0071346;GO:0097452;GO:1990904
ENSGACT00000027116.1	GO:0000139;GO:0005794;GO:0006478;GO:0006954;GO:0008476;GO:0016020;GO:0030173;GO:0042803;GO:0050427
ENSGACT00000015336.1	GO:0000398;GO:0003723;GO:0005634;GO:0005654;GO:0005681;GO:0006405;GO:0006406;GO:0008380;GO:0031124;GO:0071007;GO:0071013
ENSGACT00000015329.1	GO:0000398;GO:0003723;GO:0005634;GO:0005654;GO:0005681;GO:0006405;GO:0006406;GO:0008380;GO:0031124;GO:0071007;GO:0071013
ENSGACT00000001544.1	GO:0000339;GO:0000340;GO:0001701;GO:0003723;GO:0003743;GO:0005829;GO:0005845;GO:0008135;GO:0016281;GO:0017148;GO:0031625
ENSGACT00000001546.1	GO:0000339;GO:0000340;GO:0001701;GO:0003723;GO:0003743;GO:0005829;GO:0005845;GO:0008135;GO:0016281;GO:0017148;GO:0031625
ENSGACT00000019955.1	GO:0000339;GO:0000340;GO:0001701;GO:0003723;GO:0003743;GO:0005829;GO:0005845;GO:0008135;GO:0016281;GO:0017148;GO:0031625
ENSGACT00000019950.1	GO:0000339;GO:0000340;GO:0001701;GO:0003723;GO:0003743;GO:0005829;GO:0005845;GO:0008135;GO:0016281;GO:0017148;GO:0031625
ENSGACT00000009484.1	GO:0002755;GO:0004888;GO:0005149;GO:0005886;GO:0006954;GO:0016021;GO:0032757;GO:0034123;GO:0034146;GO:0042742;GO:0045087;GO:0050707;GO:0071260
ENSGACT00000023693.1	GO:0003723;GO:0003779;GO:0005102;GO:0005634;GO:0005737;GO:0005815;GO:0005829;GO:0005886;GO:0007010;GO:0007605;GO:0008360;GO:0017048;GO:0030036;GO:0030041;GO:0030335;GO:0030667;GO:0032587;GO:0032886;GO:0035372;GO:0043312;GO:0044325;GO:0051279;GO:0051493;GO:0071420;GO:0072686;GO:0101003;GO:2000145
ENSGACT00000017624.1	GO:0005545;GO:0005886;GO:0005905;GO:0015031;GO:0019901;GO:0030136;GO:0030276;GO:0048268;GO:2000369
ENSGACT00000006793.1	GO:0005545;GO:0005886;GO:0005905;GO:0015031;GO:0019901;GO:0030136;GO:0030276;GO:0048268;GO:2000369
ENSGACT00000019622.1	GO:0000145;GO:0000149;GO:0005794;GO:0005829;GO:0006887;GO:0015031;GO:0030426;GO:0030496;GO:0030667;GO:0042734;GO:0045296;GO:0048471;GO:0051601
ENSGACT00000019876.1	GO:0001934;GO:0004115;GO:0005829;GO:0006198;GO:0006355;GO:0007186;GO:0019900;GO:0046872;GO:0047555;GO:0060548;GO:0070062;GO:0070374;GO:0071364;GO:1903206
ENSGACT00000004589.1	GO:0005477;GO:0005886;GO:0005887;GO:0008028;GO:0015129;GO:0015293;GO:0015718;GO:0035873;GO:0050833;GO:1901475
ENSGACT00000004576.1	GO:0005477;GO:0005886;GO:0005887;GO:0008028;GO:0015129;GO:0015293;GO:0015718;GO:0035873;GO:0050833;GO:1901475
ENSGACT00000012394.1	GO:0005477;GO:0005886;GO:0005887;GO:0008028;GO:0015129;GO:0015293;GO:0015718;GO:0035873;GO:0050833;GO:1901475
ENSGACT00000025330.1	GO:0005477;GO:0005886;GO:0005887;GO:0008028;GO:0015129;GO:0015293;GO:0015718;GO:0035873;GO:0050833;GO:1901475
ENSGACT00000018657.1	GO:0000122;GO:0000978;GO:0000981;GO:0001221;GO:0001227;GO:0001228;GO:0003700;GO:0005634;GO:0005654;GO:0007399;GO:0007596;GO:0043565;GO:0071535
ENSGACT00000022621.1	GO:0003676;GO:0005634;GO:0005737;GO:0005829;GO:0006355;GO:0006479;GO:0008168;GO:0008469;GO:0016274;GO:0019919;GO:0031397;GO:0034969;GO:0035242;GO:0043022;GO:0046872
ENSGACT00000001602.1	GO:0005623;GO:0005777;GO:0005778;GO:0005779;GO:0006625;GO:0007031;GO:0008022;GO:0008270;GO:0016558;GO:0016567
ENSGACT00000022955.1	GO:0001525;GO:0005102;GO:0005615;GO:0005737;GO:0009986;GO:0030054;GO:0036458;GO:0042325;GO:0042802;GO:0048870;GO:0051965;GO:0060076;GO:0071625;GO:0090050;GO:0097060;GO:0098609
ENSGACT00000021390.1	GO:0001702;GO:0003979;GO:0005634;GO:0005654;GO:0005829;GO:0006011;GO:0006024;GO:0006065;GO:0009055;GO:0051287;GO:0070062
ENSGACT00000001425.1	GO:0005215;GO:0005267;GO:0005524;GO:0005886;GO:0006813;GO:0008281;GO:0008282;GO:0015459;GO:0016020;GO:0030017;GO:0042383;GO:0042493;GO:0042626;GO:0043225;GO:0044325;GO:0051607;GO:0055085;GO:1990573
ENSGACT00000001433.1	GO:0005215;GO:0005267;GO:0005524;GO:0005886;GO:0006813;GO:0008281;GO:0008282;GO:0015459;GO:0016020;GO:0030017;GO:0042383;GO:0042493;GO:0042626;GO:0043225;GO:0044325;GO:0051607;GO:0055085;GO:1990573
ENSGACT00000001440.1	GO:0005215;GO:0005267;GO:0005524;GO:0005886;GO:0006813;GO:0008281;GO:0008282;GO:0015459;GO:0016020;GO:0030017;GO:0042383;GO:0042493;GO:0042626;GO:0043225;GO:0044325;GO:0051607;GO:0055085;GO:1990573
ENSGACT00000015376.1	GO:0002102;GO:0003712;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0005925;GO:0007155;GO:0007162;GO:0007165;GO:0016020;GO:0016607;GO:0033628;GO:0042995;GO:0046872;GO:0048471;GO:0050859;GO:0065003
ENSGACT00000023628.1	GO:0005102;GO:0005634;GO:0005737;GO:0005829;GO:0005886;GO:0005911;GO:0005913;GO:0005915;GO:0007043;GO:0007155;GO:0007420;GO:0016055;GO:0016342;GO:0019901;GO:0030027;GO:0030426;GO:0030496;GO:0034332;GO:0035635;GO:0043197;GO:0045296;GO:0070062;GO:0090090;GO:0098609;GO:0098685;GO:0098686;GO:0098831;GO:0098978;GO:0099072;GO:0099092
ENSGACT00000005609.1	GO:0004169;GO:0004582;GO:0005634;GO:0005783;GO:0005789;GO:0006506;GO:0016020;GO:0019348;GO:0033185;GO:0035268;GO:0035269
ENSGACT00000025288.1	GO:0005737;GO:0005768;GO:0005769;GO:0005829;GO:0005886;GO:0006886;GO:0006897;GO:0015031;GO:0016020;GO:0016197;GO:0030276;GO:0035577;GO:0035579;GO:0043312;GO:0070062
ENSGACT00000004254.1	GO:0003873;GO:0004331;GO:0005524;GO:0005634;GO:0005654;GO:0005829;GO:0006000;GO:0006003;GO:0006007;GO:0006089;GO:0006096;GO:0009749;GO:0019901;GO:0032024;GO:0033133;GO:0045821
ENSGACT00000016066.1	GO:0005743;GO:0005744;GO:0006626;GO:0015450;GO:0030150;GO:0031305
ENSGACT00000005822.1	GO:0000455;GO:0000495;GO:0001650;GO:0003720;GO:0003723;GO:0005634;GO:0005654;GO:0005697;GO:0005730;GO:0005737;GO:0006364;GO:0006396;GO:0007004;GO:0008283;GO:0009982;GO:0031118;GO:0031120;GO:0031429;GO:0032212;GO:0034513;GO:0051973;GO:0070034;GO:0072589;GO:0090661;GO:0090666;GO:0090669;GO:1904851;GO:1904871;GO:1904872;GO:1904874;GO:1990481
ENSGACT00000001030.1	GO:0001750;GO:0005245;GO:0005886;GO:0005891;GO:0006816;GO:0007601;GO:0008331;GO:0016021;GO:0034765;GO:0043029;GO:0043204;GO:0046872;GO:0050856;GO:0050908;GO:0070509;GO:1901386
ENSGACT00000016058.1	GO:0001750;GO:0005245;GO:0005886;GO:0005891;GO:0006816;GO:0007601;GO:0008331;GO:0016021;GO:0034765;GO:0043029;GO:0043204;GO:0046872;GO:0050856;GO:0050908;GO:0070509;GO:1901386
ENSGACT00000013959.1	GO:0003723;GO:0003743;GO:0003924;GO:0005525;GO:0005737;GO:0005829;GO:0006446;GO:0046872
ENSGACT00000013973.1	GO:0003723;GO:0003743;GO:0003924;GO:0005525;GO:0005737;GO:0005829;GO:0006446;GO:0046872
ENSGACT00000002960.1	GO:0003700;GO:0005737;GO:0005856;GO:0005884;GO:0005886;GO:0007050;GO:0008092;GO:0030041;GO:0030182;GO:0048812;GO:0051015
ENSGACT00000000348.1	GO:0003085;GO:0004930;GO:0005886;GO:0007186;GO:0007193;GO:0008528;GO:0016021;GO:0021940;GO:0036505;GO:0042277;GO:0043235;GO:0043410;GO:0045665;GO:0045879;GO:0048712;GO:0060170;GO:1903206
ENSGACT00000002805.1	GO:0001525;GO:0001540;GO:0001605;GO:0001921;GO:0005622;GO:0005764;GO:0005886;GO:0005887;GO:0006816;GO:0006886;GO:0007186;GO:0007189;GO:0008565;GO:0009986;GO:0010628;GO:0010739;GO:0010942;GO:0015026;GO:0015031;GO:0031623;GO:0032870;GO:0033138;GO:0038041;GO:0043235;GO:0051897;GO:0070374;GO:0071392;GO:0072659;GO:0086103;GO:0097647;GO:0150058;GO:1903078;GO:1903143;GO:1904645;GO:1905665;GO:1990410
ENSGACT00000002804.1	GO:0001525;GO:0001540;GO:0001605;GO:0001921;GO:0005622;GO:0005764;GO:0005886;GO:0005887;GO:0006816;GO:0006886;GO:0007186;GO:0007189;GO:0008565;GO:0009986;GO:0010628;GO:0010739;GO:0010942;GO:0015026;GO:0015031;GO:0031623;GO:0032870;GO:0033138;GO:0038041;GO:0043235;GO:0051897;GO:0070374;GO:0071392;GO:0072659;GO:0086103;GO:0097647;GO:0150058;GO:1903078;GO:1903143;GO:1904645;GO:1905665;GO:1990410
ENSGACT00000012228.1	GO:0000981;GO:0001501;GO:0001649;GO:0002053;GO:0002063;GO:0003170;GO:0003209;GO:0005634;GO:0007399;GO:0007507;GO:0032330;GO:0035115;GO:0043565;GO:0045880;GO:0048557;GO:0048743;GO:0050772;GO:0060272;GO:0060351;GO:0060415;GO:2000172
ENSGACT00000022775.1	GO:0000139;GO:0003831;GO:0003945;GO:0004461;GO:0005654;GO:0005794;GO:0005975;GO:0006486;GO:0007613;GO:0007626;GO:0008378;GO:0008542;GO:0016021;GO:0018146;GO:0021680;GO:0032580;GO:0043231;GO:0046872
ENSGACT00000014533.1	GO:0004177;GO:0004197;GO:0004252;GO:0005576;GO:0005615;GO:0005764;GO:0005902;GO:0007283;GO:0008234;GO:0009267;GO:0009749;GO:0009897;GO:0010259;GO:0019886;GO:0021675;GO:0022617;GO:0030141;GO:0030984;GO:0034698;GO:0042277;GO:0043005;GO:0043202;GO:0043204;GO:0044877;GO:0045177;GO:0045616;GO:0046697;GO:0048102;GO:0051384;GO:0051603;GO:0060008;GO:1990834
ENSGACT00000014527.1	GO:0004177;GO:0004197;GO:0004252;GO:0005576;GO:0005615;GO:0005764;GO:0005902;GO:0007283;GO:0008234;GO:0009267;GO:0009749;GO:0009897;GO:0010259;GO:0019886;GO:0021675;GO:0022617;GO:0030141;GO:0030984;GO:0034698;GO:0042277;GO:0043005;GO:0043202;GO:0043204;GO:0044877;GO:0045177;GO:0045616;GO:0046697;GO:0048102;GO:0051384;GO:0051603;GO:0060008;GO:1990834
ENSGACT00000002776.1	GO:0002088;GO:0005764;GO:0005765;GO:0005770;GO:0005774;GO:0005886;GO:0006520;GO:0006749;GO:0006811;GO:0007420;GO:0007616;GO:0007625;GO:0007628;GO:0008542;GO:0010730;GO:0010918;GO:0015184;GO:0015811;GO:0016021;GO:0042438;GO:0042470;GO:0043231;GO:0045111;GO:0046034;GO:0050890;GO:0055085;GO:0070062
ENSGACT00000015081.1	GO:0005737;GO:0008270
ENSGACT00000009441.1	GO:0005737;GO:0008270
ENSGACT00000009474.1	GO:0005737;GO:0008270
ENSGACT00000008468.1	GO:0005198;GO:0005634;GO:0005737;GO:0005882;GO:0005916;GO:0008092;GO:0014704;GO:0030018;GO:0031594;GO:0042383;GO:0042802;GO:0045109;GO:0097512
ENSGACT00000020358.1	GO:0001848;GO:0001971;GO:0005886;GO:0009986;GO:0031225;GO:0045087
ENSGACT00000013676.1	GO:0004930;GO:0005509;GO:0005513;GO:0005887;GO:0006874;GO:0007186;GO:0010628;GO:0016597;GO:0032781;GO:0038023;GO:0042803;GO:0051924;GO:0070509
ENSGACT00000013656.1	GO:0004930;GO:0005509;GO:0005513;GO:0005887;GO:0006874;GO:0007186;GO:0010628;GO:0016597;GO:0032781;GO:0038023;GO:0042803;GO:0051924;GO:0070509
ENSGACT00000013722.1	GO:0004930;GO:0005509;GO:0005513;GO:0005887;GO:0006874;GO:0007186;GO:0010628;GO:0016597;GO:0032781;GO:0038023;GO:0042803;GO:0051924;GO:0070509
ENSGACT00000013692.1	GO:0004930;GO:0005509;GO:0005513;GO:0005887;GO:0006874;GO:0007186;GO:0010628;GO:0016597;GO:0032781;GO:0038023;GO:0042803;GO:0051924;GO:0070509
ENSGACT00000013713.1	GO:0004930;GO:0005509;GO:0005513;GO:0005887;GO:0006874;GO:0007186;GO:0010628;GO:0016597;GO:0032781;GO:0038023;GO:0042803;GO:0051924;GO:0070509
ENSGACT00000013685.1	GO:0004930;GO:0005509;GO:0005513;GO:0005887;GO:0006874;GO:0007186;GO:0010628;GO:0016597;GO:0032781;GO:0038023;GO:0042803;GO:0051924;GO:0070509
ENSGACT00000027407.1	GO:0004930;GO:0005509;GO:0005513;GO:0005887;GO:0006874;GO:0007186;GO:0010628;GO:0016597;GO:0032781;GO:0038023;GO:0042803;GO:0051924;GO:0070509
ENSGACT00000012053.1	GO:0007339;GO:0016020
ENSGACT00000020746.1	GO:0001570;GO:0001843;GO:0002031;GO:0003073;GO:0005179;GO:0005615;GO:0005737;GO:0007189;GO:0007507;GO:0008284;GO:0010460;GO:0031700;GO:0035809;GO:0043116;GO:0045766;GO:0045906;GO:0048589;GO:0060670;GO:0060712;GO:0097084;GO:0097647;GO:1990410;GO:2001214
ENSGACT00000015206.1	GO:0000122;GO:0004862;GO:0005634;GO:0005737;GO:0006469;GO:0007165;GO:0042308;GO:2000480
ENSGACT00000016281.1	GO:0001755;GO:0005615;GO:0005887;GO:0030215;GO:0030335;GO:0045499;GO:0048843;GO:0050919;GO:0071526
ENSGACT00000016282.1	GO:0001755;GO:0005615;GO:0005887;GO:0030215;GO:0030335;GO:0045499;GO:0048843;GO:0050919;GO:0071526
ENSGACT00000015300.1	GO:0000187;GO:0005886;GO:0030971;GO:0035556
ENSGACT00000012005.1	GO:0004890;GO:0005230;GO:0006812;GO:0030054;GO:0030285;GO:0045211
ENSGACT00000014503.1	GO:0004890;GO:0005230;GO:0006812;GO:0030054;GO:0030285;GO:0045211
ENSGACT00000015493.1	GO:0008523;GO:0012506;GO:0015878;GO:0015887;GO:0016021;GO:0031526
ENSGACT00000005558.1	GO:0008523;GO:0012506;GO:0015878;GO:0015887;GO:0016021;GO:0031526
ENSGACT00000008813.1	GO:0005794;GO:0005856;GO:0005886;GO:0005887;GO:0007519;GO:0016010;GO:0016012;GO:0032590;GO:0042383
ENSGACT00000008800.1	GO:0005794;GO:0005856;GO:0005886;GO:0005887;GO:0007519;GO:0016010;GO:0016012;GO:0032590;GO:0042383
ENSGACT00000008775.1	GO:0005794;GO:0005856;GO:0005886;GO:0005887;GO:0007519;GO:0016010;GO:0016012;GO:0032590;GO:0042383
ENSGACT00000008768.1	GO:0005794;GO:0005856;GO:0005886;GO:0005887;GO:0007519;GO:0016010;GO:0016012;GO:0032590;GO:0042383
ENSGACT00000004407.1	GO:0005794;GO:0005856;GO:0005886;GO:0005887;GO:0007519;GO:0016010;GO:0016012;GO:0032590;GO:0042383
ENSGACT00000008783.1	GO:0005794;GO:0005856;GO:0005886;GO:0005887;GO:0007519;GO:0016010;GO:0016012;GO:0032590;GO:0042383
ENSGACT00000008765.1	GO:0005794;GO:0005856;GO:0005886;GO:0005887;GO:0007519;GO:0016010;GO:0016012;GO:0032590;GO:0042383
ENSGACT00000015167.1	GO:0000978;GO:0000981;GO:0001228;GO:0003677;GO:0003700;GO:0005634;GO:0005654;GO:0005794;GO:0006357;GO:0006366;GO:0030154;GO:0030855;GO:0045893;GO:0045944;GO:0050673
ENSGACT00000022483.1	GO:0005634;GO:0006397;GO:0007399;GO:0008380;GO:0071013
ENSGACT00000027562.1	GO:0002029;GO:0004703;GO:0005524;GO:0005829;GO:0005886;GO:0006468;GO:0010360;GO:0016055;GO:0047696
